0.0196078 0.764706 0.00345888
0.0392157 0.764706 0.0067794
0.0588235 0.764706 0.00996157
0.0784314 0.764706 0.0130054
0.0980392 0.764706 0.0159108
0.117647 0.764706 0.0186779
0.137255 0.764706 0.0213067
0.156863 0.764706 0.0237971
0.176471 0.764706 0.0261491
0.196078 0.764706 0.0283628
0.215686 0.764706 0.0304381
0.235294 0.764706 0.0323751
0.254902 0.764706 0.0341737
0.27451 0.764706 0.035834
0.294118 0.764706 0.0373559
0.313725 0.764706 0.0387394
0.333333 0.764706 0.0399846
0.352941 0.764706 0.0410915
0.372549 0.764706 0.0420599
0.392157 0.764706 0.0428901
0.411765 0.764706 0.0435819
0.431373 0.764706 0.0441353
0.45098 0.764706 0.0445503
0.470588 0.764706 0.044827
0.490196 0.764706 0.0449654
0.509804 0.764706 0.0449654
0.529412 0.764706 0.044827
0.54902 0.764706 0.0445503
0.568627 0.764706 0.0441353
0.588235 0.764706 0.0435819
0.607843 0.764706 0.0428901
0.627451 0.764706 0.0420599
0.647059 0.764706 0.0410915
0.666667 0.764706 0.0399846
0.686275 0.764706 0.0387394
0.705882 0.764706 0.0373559
0.72549 0.764706 0.035834
0.745098 0.764706 0.0341737
0.764706 0.764706 0.0323751
0.784314 0.764706 0.0304381
0.803922 0.764706 0.0283628
0.823529 0.764706 0.0261491
0.843137 0.764706 0.0237971
0.862745 0.764706 0.0213067
0.882353 0.764706 0.0186779
0.901961 0.764706 0.0159108
0.921569 0.764706 0.0130054
0.941176 0.764706 0.00996157
0.960784 0.764706 0.0067794
0.980392 0.764706 0.00345888
0.0196078 0.784314 0.00325194
0.0392157 0.784314 0.00637379
0.0588235 0.784314 0.00936558
0.0784314 0.784314 0.0122273
0.0980392 0.784314 0.0149589
0.117647 0.784314 0.0175605
0.137255 0.784314 0.0200319
0.156863 0.784314 0.0223733
0.176471 0.784314 0.0245846
0.196078 0.784314 0.0266659
0.215686 0.784314 0.028617
0.235294 0.784314 0.0304381
0.254902 0.784314 0.0321291
0.27451 0.784314 0.0336901
0.294118 0.784314 0.0351209
0.313725 0.784314 0.0364217
0.333333 0.784314 0.0375924
0.352941 0.784314 0.038633
0.372549 0.784314 0.0395435
0.392157 0.784314 0.040324
0.411765 0.784314 0.0409744
0.431373 0.784314 0.0414947
0.45098 0.784314 0.0418849
0.470588 0.784314 0.0421451
0.490196 0.784314 0.0422752
0.509804 0.784314 0.0422752
0.529412 0.784314 0.0421451
0.54902 0.784314 0.0418849
0.568627 0.784314 0.0414947
0.588235 0.784314 0.0409744
0.607843 0.784314 0.040324
0.627451 0.784314 0.0395435
0.647059 0.784314 0.038633
0.666667 0.784314 0.0375924
0.686275 0.784314 0.0364217
0.705882 0.784314 0.0351209
0.72549 0.784314 0.0336901
0.745098 0.784314 0.0321291
0.764706 0.784314 0.0304381
0.784314 0.784314 0.028617
0.803922 0.784314 0.0266659
0.823529 0.784314 0.0245846
0.843137 0.784314 0.0223733
0.862745 0.784314 0.0200319
0.882353 0.784314 0.0175605
0.901961 0.784314 0.0149589
0.921569 0.784314 0.0122273
0.941176 0.784314 0.00936558
0.960784 0.784314 0.00637379
0.980392 0.784314 0.00325194
